title,price,location,surface,rooms,baths,link,city,neighborhood,price_meter,price_category
Occasion à M'urs Sultan studio neuf,840000,"Appartements dans Casablanca, Centre Ville",50,1,1,https://www.avito.ma/fr/centre_ville/appartements/Occasion_%C3%A0_M_urs_Sultan_studio_neuf_57805414.htm,Casablanca,Centre Ville,16800,Medium
Joli studio à vendre à Maarif biranzarane,1100000,"Appartements dans Casablanca, Maarif",58,1,1,https://www.avito.ma/fr/maarif/appartements/Joli_studio_%C3%A0_vendre_%C3%A0_Maarif_biranzarane_57776225.htm,Casablanca,Maarif,18965,High
Appartement titré à vendre,420000,"Appartements dans Tétouan, Mhannech",62,2,1,https://www.avito.ma/fr/mhannech/appartements/Appartement_titr%C3%A9_%C3%A0_vendre_57776206.htm,Tétouan,Mhannech,6774,Low
Appartement de propriétaire à vendre,420000,"Appartements dans Tétouan, Autre secteur",80,2,1,https://www.avito.ma/fr/autre_secteur/appartements/Appartement_de_propri%C3%A9taire_%C3%A0_vendre_57776173.htm,Tétouan,Autre secteur,5250,Low
Appartement à vendre 3ème étage quartier Loufalo Kénitra,590000,"Appartements dans Kénitra, Seyad",90,2,1,https://www.avito.ma/fr/seyad/appartements/Appartement_%C3%A0_vendre_3%C3%A8me_%C3%A9tage_quartier_Loufalo_K%C3%A9nitra_57776156.htm,Kénitra,Seyad,6555,Medium
Occasion pour les investisseurs à Malabata,1500000,"Appartements dans Tanger, Centre ville",55,1,1,https://www.avito.ma/fr/centre_ville/appartements/Occasion_pour_les_investisseurs_%C3%A0_Malabata_57776154.htm,Tanger,Centre ville,27272,High
Appartement à vendre 54 m² à Bouznika,400000,"Appartements dans Bouznika, Autre secteur",54,2,1,https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_54_m%C2%B2_%C3%A0_Bouznika_57776124.htm,Bouznika,Autre secteur,7407,Low
"Appartement à vendre quartier des travailleurs, Zghanghan",650000,"Appartements dans Nador, Autre secteur",200,3,1,https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_quartier_des_travailleurs__Zghanghan_57805311.htm,Nador,Autre secteur,3250,Medium
Affaire pour les investisseurs à Malabata,1450000,"Appartements dans Tanger, Centre ville",90,2,1,https://www.avito.ma/fr/centre_ville/appartements/Affaire_pour_les_investisseurs_%C3%A0_Malabata_57776092.htm,Tanger,Centre ville,16111,High
Appartement à vendre à Casablanca,1050000,"Appartements dans Casablanca, Oulfa",93,2,1,https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_vendre_%C3%A0_Casablanca_57805253.htm,Casablanca,Oulfa,11290,High
Appartements à vendre à Meknès sur les avenues,940000,"Appartements dans Meknès, Autre secteur",119,3,2,https://www.avito.ma/fr/autre_secteur/appartements/Appartements_%C3%A0_vendre_%C3%A0_Mekn%C3%A8s_sur_les_avenues_57805243.htm,Meknès,Autre secteur,7899,Medium
Bel appartement vue sur Atlas,1500000,"Appartements dans Marrakech, Centre Ville",83,2,2,https://www.avito.ma/fr/centre_ville/appartements/Bel_appartement_vue_sur_Atlas_57776049.htm,Marrakech,Centre Ville,18072,High
Appartement à vendre à Mdiq,900000,"Appartements dans Mdiq, Toute la ville",59,1,1,https://www.avito.ma/fr/mdiq/appartements/Appartement_%C3%A0_vendre_%C3%A0_Mdiq_57776041.htm,Mdiq,Toute la ville,15254,Medium
Appartement meublé à vendre 160 m² à Meknès,1000000,"Appartements dans Meknès, Marjane 2",160,4,2,https://www.avito.ma/fr/marjane_2/appartements/Appartement_meubl%C3%A9_%C3%A0_vendre_160_m%C2%B2_%C3%A0_Mekn%C3%A8s_57776033.htm,Meknès,Marjane 2,6250,High
Appartement à vendre 68 m² à Casablanca,100000000,"Appartements dans Casablanca, Maarif",72,2,1,https://www.avito.ma/fr/maarif/appartements/Appartement_%C3%A0_vendre_68_m%C2%B2_%C3%A0_Casablanca_57776036.htm,Casablanca,Maarif,1388888,High
Appartement idéal avec un bon prix,360000,"Appartements dans Settat, Hay Al Kamal",102,2,1,https://www.avito.ma/fr/hay_al_kamal/appartements/Appartement_id%C3%A9al_avec_un_bon_prix_57776043.htm,Settat,Hay Al Kamal,3529,Low
Appartement en vente 87m² à Mohammedia Res rokia2,980000,"Appartements dans Mohammedia, Centre Ville",88,2,2,https://www.avito.ma/fr/centre_ville/appartements/Appartement_en_vente_87m%C2%B2_%C3%A0_Mohammedia_Res_rokia2_56653494.htm,Mohammedia,Centre Ville,11136,Medium
Joli studio de 30 m² à vendre proche du Carré Eden,1050000,"Appartements dans Marrakech, Guéliz",30,1,1,https://www.avito.ma/fr/gu%C3%A9liz/appartements/Joli_studio_de_30_m%C2%B2_%C3%A0_vendre_proche_du_Carr%C3%A9_Eden_57638035.htm,Marrakech,Guéliz,35000,High
Appartement à vendre 85 m² à Casablanca,650000,"Appartements dans Casablanca, Autre secteur",85,2,1,https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_85_m%C2%B2_%C3%A0_Casablanca_57775844.htm,Casablanca,Autre secteur,7647,Medium
Étage de villa à vendre 86 m² à Harhoura,1300000,"Appartements dans Temara, Harhoura",168,3,1,https://www.avito.ma/fr/harhoura/appartements/%C3%89tage_de_villa_%C3%A0_vendre_86_m%C2%B2_%C3%A0_Harhoura_57775830.htm,Temara,Harhoura,7738,High
appartement à vendre jnane californie,1900000,"Appartements dans Casablanca, Aïn Chock",145,3,2,https://www.avito.ma/fr/a%C3%AFn_chock/appartements/appartement_%C3%A0_vendre_jnane_californie_57804873.htm,Casablanca,Aïn Chock,13103,High
Superbe Studio de 48 m² à deux pas du Carré Eden,1296000,"Appartements dans Marrakech, Guéliz",48,1,1,https://www.avito.ma/fr/gu%C3%A9liz/appartements/Superbe_Studio_de_48_m%C2%B2_%C3%A0_deux_pas_du_Carr%C3%A9_Eden_57634442.htm,Marrakech,Guéliz,27000,High
Bel appartement à vendre 162 m² à Casablanca,1950000,"Appartements dans Casablanca, Maarif",172,3,2,https://www.avito.ma/fr/maarif/appartements/Bel_appartement_%C3%A0_vendre_162_m%C2%B2_%C3%A0_Casablanca_57775719.htm,Casablanca,Maarif,11337,High
Appartement meublé,420000,"Appartements dans Casablanca, Sidi Bernoussi",56,3,1,https://www.avito.ma/fr/sidi_bernoussi/appartements/Appartement_meubl%C3%A9_57775687.htm,Casablanca,Sidi Bernoussi,7500,Low
Appartement à vendre 54 m² à Fnideq,470000,"Appartements dans Fnideq, Toute la ville",54,1,1,https://www.avito.ma/fr/fnideq/appartements/Appartement_%C3%A0_vendre_54_m%C2%B2_%C3%A0_Fnideq_57520632.htm,Fnideq,Toute la ville,8703,Low
Appartement à vendre 76 m² à Sidi Rahal,610000,"Appartements dans Sidi Rahal, Toute la ville",76,3,2,https://www.avito.ma/fr/sidi_rahal/appartements/Appartement_%C3%A0_vendre_76_m%C2%B2_%C3%A0_Sidi_Rahal_57775583.htm,Sidi Rahal,Toute la ville,8026,Medium
MHD-MHD-1199 - Appartement à vendre à Mannesmann,1700000,"Appartements dans Mohammedia, Autre secteur",98,3,2,https://www.avito.ma/fr/autre_secteur/appartements/MHD_MHD_1199___Appartement_%C3%A0_vendre_%C3%A0_Mannesmann_57775546.htm,Mohammedia,Autre secteur,17346,High
Appartement à vendre 147 m² à Mohammedia,1500000,"Appartements dans Mohammedia, Quartier du Parc",147,3,2,https://www.avito.ma/fr/quartier_du_parc/appartements/Appartement_%C3%A0_vendre_147_m%C2%B2_%C3%A0_Mohammedia_57804714.htm,Mohammedia,Quartier du Parc,10204,High
appartement magnifique,430000,"Appartements dans Fès, Mont fleuri",95,2,1,https://www.avito.ma/fr/mont_fleuri/appartements/appartement_magnifique_57804699.htm,Fès,Mont fleuri,4526,Low
CMN-HA-2022 - Appartement à vendre à Nassim 1,1300000,"Appartements dans Casablanca, Nassim",98,3,2,https://www.avito.ma/fr/nassim/appartements/CMN_HA_2022___Appartement_%C3%A0_vendre_%C3%A0_Nassim_1_57775479.htm,Casablanca,Nassim,13265,High
CMN-AN-1921 - Appartement à vendre à Ain Diab Ex...,2700000,"Appartements dans Casablanca, Aïn Diab",144,4,2,https://www.avito.ma/fr/a%C3%AFn_diab/appartements/CMN_AN_1921___Appartement_%C3%A0_vendre_%C3%A0_Ain_Diab_Ex____57775481.htm,Casablanca,Aïn Diab,18750,High
CMN-MA-2592 - Appartement à vendre à Franceville,1500000,"Appartements dans Casablanca, Franceville",107,2,2,https://www.avito.ma/fr/franceville/appartements/CMN_MA_2592___Appartement_%C3%A0_vendre_%C3%A0_Franceville_57775483.htm,Casablanca,Franceville,14018,High
CMN-HA-2020 - Appartement à vendre à Oulfa,380000,"Appartements dans Casablanca, Oulfa",56,2,1,https://www.avito.ma/fr/oulfa/appartements/CMN_HA_2020___Appartement_%C3%A0_vendre_%C3%A0_Oulfa_57775492.htm,Casablanca,Oulfa,6785,Low
CMN-HA-2021 - Appartement à vendre à Oulfa,960000,"Appartements dans Casablanca, Oulfa",93,3,2,https://www.avito.ma/fr/oulfa/appartements/CMN_HA_2021___Appartement_%C3%A0_vendre_%C3%A0_Oulfa_57775491.htm,Casablanca,Oulfa,10322,Medium
RAK-GU-1337 - Appartement à vendre à Amerchich,1250000,"Appartements dans Marrakech, Amerchich",80,2,1,https://www.avito.ma/fr/amerchich/appartements/RAK_GU_1337___Appartement_%C3%A0_vendre_%C3%A0_Amerchich_57775473.htm,Marrakech,Amerchich,15625,High
CMN-MA-2597 - Appartement à vendre à Burger,2200000,"Appartements dans Casablanca, Maarif",140,3,2,https://www.avito.ma/fr/maarif/appartements/CMN_MA_2597___Appartement_%C3%A0_vendre_%C3%A0_Burger_57775459.htm,Casablanca,Maarif,15714,High
DAR-DA-1087 - Appartement à vendre à Tamaris,1250000,"Appartements dans Dar Bouazza, Toute la ville",104,2,1,https://www.avito.ma/fr/dar_bouazza/appartements/DAR_DA_1087___Appartement_%C3%A0_vendre_%C3%A0_Tamaris_57775464.htm,Dar Bouazza,Toute la ville,12019,High
FES-SA-1054 - Appartement à vendre à Route d’Imouzzer,1520000,"Appartements dans Fès, Autre secteur",172,3,2,https://www.avito.ma/fr/autre_secteur/appartements/FES_SA_1054___Appartement_%C3%A0_vendre_%C3%A0_Route_d_Imouzzer_57775466.htm,Fès,Autre secteur,8837,High
appartement à vendre,280000,"Appartements dans Casablanca, Sidi Moumen",50,2,1,https://www.avito.ma/fr/sidi_moumen/appartements/appartement_%C3%A0_vendre_57804650.htm,Casablanca,Sidi Moumen,5600,Low
CMN-SI-1939 - Appartement à vendre à Zone Industrielle...,470000,"Appartements dans Casablanca, Zone Industrielle",56,2,1,https://www.avito.ma/fr/zone_industrielle/appartements/CMN_SI_1939___Appartement_%C3%A0_vendre_%C3%A0_Zone_Industrielle____57775441.htm,Casablanca,Zone Industrielle,8392,Low
DAR-DA-1088 - Appartement à vendre à Tamaris,2350000,"Appartements dans Dar Bouazza, Toute la ville",219,2,2,https://www.avito.ma/fr/dar_bouazza/appartements/DAR_DA_1088___Appartement_%C3%A0_vendre_%C3%A0_Tamaris_57775455.htm,Dar Bouazza,Toute la ville,10730,High
MHD-MHD-1197 - Appartement à vendre à Quartier du...,1750000,"Appartements dans Mohammedia, Quartier du Parc",117,3,2,https://www.avito.ma/fr/quartier_du_parc/appartements/MHD_MHD_1197___Appartement_%C3%A0_vendre_%C3%A0_Quartier_du____57775458.htm,Mohammedia,Quartier du Parc,14957,High
CMN-MA-2601 - Appartement à vendre à Oasis,3700000,"Appartements dans Casablanca, Oasis",257,5,3,https://www.avito.ma/fr/oasis/appartements/CMN_MA_2601___Appartement_%C3%A0_vendre_%C3%A0_Oasis_57775453.htm,Casablanca,Oasis,14396,High
Bonne affaire à Malabata 86m2,1450000,"Appartements dans Tanger, Malabata",94,2,1,https://www.avito.ma/fr/malabata/appartements/Bonne_affaire_%C3%A0_Malabata_86m2_57775467.htm,Tanger,Malabata,15425,High
DAR-DA-1090 - Appartement à vendre à Errahma,370000,"Appartements dans Dar Bouazza, Toute la ville",55,2,1,https://www.avito.ma/fr/dar_bouazza/appartements/DAR_DA_1090___Appartement_%C3%A0_vendre_%C3%A0_Errahma_57775426.htm,Dar Bouazza,Toute la ville,6727,Low
CMN-SI-1940 - Appartement à vendre à Marina,4500000,"Appartements dans Casablanca, Marina",149,2,2,https://www.avito.ma/fr/marina/appartements/CMN_SI_1940___Appartement_%C3%A0_vendre_%C3%A0_Marina_57775431.htm,Casablanca,Marina,30201,High
CMN-MA-2599 - Appartement à vendre à Les princesses,2200000,"Appartements dans Casablanca, Les Princesses",157,3,3,https://www.avito.ma/fr/les_princesses/appartements/CMN_MA_2599___Appartement_%C3%A0_vendre_%C3%A0_Les_princesses_57775415.htm,Casablanca,Les Princesses,14012,High
CMN-AN-1922 - Appartement à vendre à Bourgogne,1500000,"Appartements dans Casablanca, Bourgogne",98,2,1,https://www.avito.ma/fr/bourgogne/appartements/CMN_AN_1922___Appartement_%C3%A0_vendre_%C3%A0_Bourgogne_57775401.htm,Casablanca,Bourgogne,15306,High
CMN-ME-1719 - Appartement à vendre à Mers Sultan,1100000,"Appartements dans Casablanca, Mers Sultan",122,3,1,https://www.avito.ma/fr/mers_sultan/appartements/CMN_ME_1719___Appartement_%C3%A0_vendre_%C3%A0_Mers_Sultan_57775400.htm,Casablanca,Mers Sultan,9016,High
TNG-CH-1103 - Appartement à vendre à Al Mandar A...,2550000,"Appartements dans Tanger, Al Mandar Al Jamil",200,5,2,https://www.avito.ma/fr/al_mandar_al_jamil/appartements/TNG_CH_1103___Appartement_%C3%A0_vendre_%C3%A0_Al_Mandar_A____57775395.htm,Tanger,Al Mandar Al Jamil,12750,High
BEN-MA-1126 - Appartement à vendre à Plage Mimosa 2,1750000,"Appartements dans Benslimane, Autre secteur",84,2,1,https://www.avito.ma/fr/autre_secteur/appartements/BEN_MA_1126___Appartement_%C3%A0_vendre_%C3%A0_Plage_Mimosa_2_57775391.htm,Benslimane,Autre secteur,20833,High
Appartement neuf 160 m² à vendre à Wifak,2500000,"Appartements dans Temara, Wifak",160,3,3,https://www.avito.ma/fr/wifak/appartements/Appartement_neuf_160_m%C2%B2_%C3%A0_vendre_%C3%A0_Wifak_47378506.htm,Temara,Wifak,15625,High
FES-SA-1055 - Appartement à vendre à Mont Fleuri,600000,"Appartements dans Fès, Mont fleuri",120,2,1,https://www.avito.ma/fr/mont_fleuri/appartements/FES_SA_1055___Appartement_%C3%A0_vendre_%C3%A0_Mont_Fleuri_57775373.htm,Fès,Mont fleuri,5000,Medium
CMN-AN-1924 - Appartement à vendre à Racine,3200000,"Appartements dans Casablanca, Racine",179,2,1,https://www.avito.ma/fr/racine/appartements/CMN_AN_1924___Appartement_%C3%A0_vendre_%C3%A0_Racine_57775358.htm,Casablanca,Racine,17877,High
CMN-SI-1941 - Appartement à vendre à Al Azhar,710000,"Appartements dans Casablanca, Autre secteur",75,2,1,https://www.avito.ma/fr/autre_secteur/appartements/CMN_SI_1941___Appartement_%C3%A0_vendre_%C3%A0_Al_Azhar_57775364.htm,Casablanca,Autre secteur,9466,Medium
CMN-AS-1810 - Appartement à vendre à Belvédère,1350000,"Appartements dans Casablanca, Belvédère",79,2,1,https://www.avito.ma/fr/belv%C3%A9d%C3%A8re/appartements/CMN_AS_1810___Appartement_%C3%A0_vendre_%C3%A0_Belv%C3%A9d%C3%A8re_57775359.htm,Casablanca,Belvédère,17088,High
CMN-MA-2521 - Appartement à vendre à Palmier,1400000,"Appartements dans Casablanca, Palmier",84,2,2,https://www.avito.ma/fr/palmier/appartements/CMN_MA_2521___Appartement_%C3%A0_vendre_%C3%A0_Palmier_57775355.htm,Casablanca,Palmier,16666,High
CMN-AI-1097 - Appartement à vendre à Aïn Sebaâ,860000,"Appartements dans Casablanca, Ain Sebaa",84,2,2,https://www.avito.ma/fr/ain_sebaa/appartements/CMN_AI_1097___Appartement_%C3%A0_vendre_%C3%A0_A%C3%AFn_Seba%C3%A2_57775347.htm,Casablanca,Ain Sebaa,10238,Medium
CMN-MA-2594 - Appartement à vendre à Palmier,1790000,"Appartements dans Casablanca, Palmier",99,2,2,https://www.avito.ma/fr/palmier/appartements/CMN_MA_2594___Appartement_%C3%A0_vendre_%C3%A0_Palmier_57775324.htm,Casablanca,Palmier,18080,High
CMN-AI-1091 - Appartement à vendre à Aïn Sebaâ,1600000,"Appartements dans Casablanca, Ain Sebaa",287,2,1,https://www.avito.ma/fr/ain_sebaa/appartements/CMN_AI_1091___Appartement_%C3%A0_vendre_%C3%A0_A%C3%AFn_Seba%C3%A2_57775326.htm,Casablanca,Ain Sebaa,5574,High
FES-AG-1106 - Appartement à vendre à Hay Al Azhar,1080000,"Appartements dans Fès, Autre secteur",177,3,2,https://www.avito.ma/fr/autre_secteur/appartements/FES_AG_1106___Appartement_%C3%A0_vendre_%C3%A0_Hay_Al_Azhar_57775335.htm,Fès,Autre secteur,6101,High
TNG-CH-1104 - Appartement à vendre à Sania,2100000,"Appartements dans Tanger, Autre secteur",127,3,2,https://www.avito.ma/fr/autre_secteur/appartements/TNG_CH_1104___Appartement_%C3%A0_vendre_%C3%A0_Sania_57775334.htm,Tanger,Autre secteur,16535,High
CMN-SI-1942 - Appartement à vendre à Gauthier,4300000,"Appartements dans Casablanca, Gauthier",204,4,2,https://www.avito.ma/fr/gauthier/appartements/CMN_SI_1942___Appartement_%C3%A0_vendre_%C3%A0_Gauthier_57775333.htm,Casablanca,Gauthier,21078,High
SKH-SK-1001 - Appartement à vendre à Skhirate- T...,1650000,"Appartements dans Skhirat, Autre secteur",75,2,2,https://www.avito.ma/fr/autre_secteur/appartements/SKH_SK_1001___Appartement_%C3%A0_vendre_%C3%A0_Skhirate__T____57775313.htm,Skhirat,Autre secteur,22000,High
FES-AG-1107 - Appartement à vendre à Nouvelle Ville,1700000,"Appartements dans Fès, Autre secteur",207,3,2,https://www.avito.ma/fr/autre_secteur/appartements/FES_AG_1107___Appartement_%C3%A0_vendre_%C3%A0_Nouvelle_Ville_57775303.htm,Fès,Autre secteur,8212,High
SKH-TE-1027 - Appartement à vendre à Hay Nahda,920000,"Appartements dans Temara, Nahda-1",106,2,2,https://www.avito.ma/fr/nahda_1/appartements/SKH_TE_1027___Appartement_%C3%A0_vendre_%C3%A0_Hay_Nahda_57775304.htm,Temara,Nahda-1,8679,Medium
RAK-ME-1038 - Appartement à vendre à Mhamid,900000,"Appartements dans Marrakech, M'Hamid",101,2,1,https://www.avito.ma/fr/m_hamid/appartements/RAK_ME_1038___Appartement_%C3%A0_vendre_%C3%A0_Mhamid_57775308.htm,Marrakech,M'Hamid,8910,Medium
CMN-AI-1087 - Appartement à vendre à Aïn Sebaâ,1740000,"Appartements dans Casablanca, Ain Sebaa",144,3,2,https://www.avito.ma/fr/ain_sebaa/appartements/CMN_AI_1087___Appartement_%C3%A0_vendre_%C3%A0_A%C3%AFn_Seba%C3%A2_57775299.htm,Casablanca,Ain Sebaa,12083,High
CMN-HA-2025 - Appartement à vendre à Beauséjour,1500000,"Appartements dans Casablanca, Beauséjour",101,2,1,https://www.avito.ma/fr/beaus%C3%A9jour/appartements/CMN_HA_2025___Appartement_%C3%A0_vendre_%C3%A0_Beaus%C3%A9jour_57775286.htm,Casablanca,Beauséjour,14851,High
CMN-HA-2023 - Appartement à vendre à Nassim 1,980000,"Appartements dans Casablanca, Nassim",120,2,2,https://www.avito.ma/fr/nassim/appartements/CMN_HA_2023___Appartement_%C3%A0_vendre_%C3%A0_Nassim_1_57775291.htm,Casablanca,Nassim,8166,Medium
BEN-MA-1127 - Appartement à vendre à Plage Mimosa 2,770000,"Appartements dans Benslimane, Autre secteur",58,2,1,https://www.avito.ma/fr/autre_secteur/appartements/BEN_MA_1127___Appartement_%C3%A0_vendre_%C3%A0_Plage_Mimosa_2_57775294.htm,Benslimane,Autre secteur,13275,Medium
Appartement à vendre 55 m² à Bouznika,460000,"Appartements dans Bouznika, Autre secteur",60,2,1,https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_55_m%C2%B2_%C3%A0_Bouznika_57804463.htm,Bouznika,Autre secteur,7666,Low
Meknes Oueslan,260000,"Appartements dans Meknès, Wislane",54,2,1,https://www.avito.ma/fr/wislane/appartements/Meknes_Oueslan_57775155.htm,Meknès,Wislane,4814,Low
Appartement à vendre résidence Daman,540000,"Appartements dans Casablanca, Aïn Chock",60,2,1,https://www.avito.ma/fr/a%C3%AFn_chock/appartements/Appartement_%C3%A0_vendre_r%C3%A9sidence_Daman_57804324.htm,Casablanca,Aïn Chock,9000,Medium
Appartement à vendre Casablanca Ain Borja,150000000,"Appartements dans Casablanca, Aïn Borja",225,5,3,https://www.avito.ma/fr/a%C3%AFn_borja/appartements/Appartement_%C3%A0_vendre_Casablanca_Ain_Borja_57775082.htm,Casablanca,Aïn Borja,666666,High
Appartement à vendre dans le quartier de Koutoubia,410000,"Appartements dans Safi, Autre secteur",100,2,1,https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_dans_le_quartier_de_Koutoubia_57804283.htm,Safi,Autre secteur,4100,Low
STUDIO(sarout)1300dh à BELVÉDÈR 2min CASA VOYAGEUR,180000,"Appartements dans Casablanca, Belvédère",54,1,1,https://www.avito.ma/fr/belv%C3%A9d%C3%A8re/appartements/STUDIO_sarout_1300dh_%C3%A0_BELV%C3%89D%C3%88R_2min_CASA_VOYAGEUR_57643504.htm,Casablanca,Belvédère,3333,Low
Appartement à vendre 68 m² à Bouskoura,610000,"Appartements dans Bouskoura, Bouskoura centre",70,2,1,https://www.avito.ma/fr/bouskoura_centre/appartements/Appartement_%C3%A0_vendre_68_m%C2%B2_%C3%A0_Bouskoura_56955863.htm,Bouskoura,Bouskoura centre,8714,Medium
